time.yy;time.mm;time.dd;time.hh;tre200h0;gls;str.diffus;ground_temp
1999;7;5;6;21.2;283;128;8.983674163
1999;7;5;7;23.3;479;117;8.985158545
1999;7;5;8;23.9;602;183;8.986642221
1999;7;5;9;24.7;730;210;8.988125192
1999;7;5;10;25.2;829;221;8.989607456
1999;7;5;11;26.2;871;301;8.991089013
1999;7;5;12;26.6;738;398;8.992569861
1999;7;5;13;26.5;497;372;8.99405
1999;7;5;14;27.2;584;355;8.99552943
1999;7;5;15;26.2;243;228;8.99700815
1999;7;5;16;22.9;33;33;8.998486158
1999;7;5;17;20.7;21;21;8.999963454
1999;7;5;18;20;9;9;9.001440038
1999;7;5;19;18.6;3;3;9.002915908
1999;7;5;20;17.5;3;0;9.004391064
1999;7;5;21;17.5;0;0;9.005865506
1999;7;5;22;17.3;3;0;9.007339232
1999;7;5;23;17;1;0;9.008812241
1999;7;6;0;16.6;1;0;9.010284534
1999;7;6;1;16;1;0;9.011756108
1999;7;6;2;15.3;3;0;9.013226964
1999;7;6;3;15.3;0;0;9.014697101
1999;7;6;4;15.3;7;7;9.016166518
1999;7;6;5;15.4;43;43;9.017635214
1999;7;6;6;15.4;89;89;9.019103189
1999;7;6;7;16.2;232;217;9.020570441
1999;7;6;8;16.7;136;136;9.022036971
1999;7;6;9;15.8;144;144;9.023502777
1999;7;6;10;15.5;84;84;9.024967858
1999;7;6;11;16.2;314;301;9.026432214
1999;7;6;12;17.3;409;354;9.027895844
1999;7;6;13;18.6;723;354;9.029358748
1999;7;6;14;19.4;640;306;9.030820925
1999;7;6;15;19.3;281;251;9.032282373
1999;7;6;16;17.7;137;137;9.033743092
1999;7;6;17;15.7;111;111;9.035203082
1999;7;6;18;16.3;73;66;9.036662342
1999;7;6;19;16;13;13;9.038120871
1999;7;6;20;15.2;0;0;9.039578667
1999;7;6;21;15.3;2;0;9.041035732
1999;7;6;22;15.4;0;0;9.042492063
1999;7;6;23;15.2;0;0;9.04394766
1999;7;7;0;14.2;0;0;9.045402523
1999;7;7;1;14.1;0;0;9.04685665
1999;7;7;2;14.1;0;0;9.048310042
1999;7;7;3;14.1;0;0;9.049762696
1999;7;7;4;14.4;5;5;9.051214613
1999;7;7;5;14.6;56;56;9.052665791
1999;7;7;6;15.4;122;121;9.054116231
1999;7;7;7;16;113;113;9.05556593
1999;7;7;8;16.9;251;236;9.057014889
1999;7;7;9;17.6;283;281;9.058463107
1999;7;7;10;17.7;214;211;9.059910583
1999;7;7;11;19;714;530;9.061357317
1999;7;7;12;19.6;480;390;9.062803307
1999;7;7;13;16.5;137;137;9.064248553
1999;7;7;14;17.5;427;324;9.065693054
1999;7;7;15;18;256;236;9.06713681
1999;7;7;16;16.8;79;79;9.068579819
1999;7;7;17;15.6;42;42;9.070022081
1999;7;7;18;15.5;53;53;9.071463596
1999;7;7;19;15.2;21;21;9.072904362
1999;7;7;20;14.5;0;0;9.074344379
1999;7;7;21;14.3;2;0;9.075783646
1999;7;7;22;14.1;2;0;9.077222163
1999;7;7;23;14;0;0;9.078659928
1999;7;8;0;14;1;0;9.080096941
1999;7;8;1;13.3;0;0;9.081533201
1999;7;8;2;12.4;0;0;9.082968708
1999;7;8;3;12.4;2;0;9.084403461
1999;7;8;4;12.7;13;13;9.085837459
1999;7;8;5;13.1;45;45;9.087270701
1999;7;8;6;13.4;115;115;9.088703187
1999;7;8;7;15.3;442;204;9.090134915
1999;7;8;8;17.6;635;141;9.091565886
1999;7;8;9;19.3;746;174;9.092996099
1999;7;8;10;20.6;814;290;9.094425552
1999;7;8;11;20.3;738;319;9.095854245
1999;7;8;12;21.3;910;249;9.097282178
1999;7;8;13;21.7;823;222;9.098709349
1999;7;8;14;21.5;699;301;9.100135758
1999;7;8;15;19.9;247;230;9.101561404
1999;7;8;16;18;131;131;9.102986287
1999;7;8;17;18.7;185;141;9.104410406
1999;7;8;18;18.3;85;75;9.10583376
1999;7;8;19;17.3;8;8;9.107256348
1999;7;8;20;16.7;0;0;9.108678169
1999;7;8;21;16.4;0;0;9.110099224
1999;7;8;22;16.5;0;0;9.111519511
1999;7;8;23;15.8;0;0;9.112939029
1999;7;9;0;15.2;0;0;9.114357778
1999;7;9;1;14.8;0;0;9.115775757
1999;7;9;2;14.5;1;0;9.117192966
1999;7;9;3;14;0;0;9.118609403
1999;7;9;4;13.7;20;18;9.120025068
1999;7;9;5;14.2;149;55;9.12143996
1999;7;9;6;15.3;313;108;9.122854079
1999;7;9;7;16;307;233;9.124267424
1999;7;9;8;16.5;164;164;9.125679994
1999;7;9;9;17.3;377;339;9.127091788
1999;7;9;10;18.6;770;330;9.128502806
1999;7;9;11;19.2;606;437;9.129913047
1999;7;9;12;19.8;660;339;9.13132251
1999;7;9;13;19.4;325;316;9.132731195
1999;7;9;14;19.4;319;310;9.1341391
1999;7;9;15;18.9;183;181;9.135546226
1999;7;9;16;18.1;77;77;9.136952571
1999;7;9;17;17.8;63;63;9.138358135
1999;7;9;18;17.6;58;58;9.139762917
1999;7;9;19;17.2;6;6;9.141166917
1999;7;9;20;16.5;0;0;9.142570133
1999;7;9;21;15.9;0;0;9.143972565
1999;7;9;22;15.5;0;0;9.145374212
1999;7;9;23;15.9;0;0;9.146775074
1999;7;10;0;16;3;0;9.14817515
1999;7;10;1;16;2;0;9.149574439
1999;7;10;2;16.2;0;0;9.15097294
1999;7;10;3;16.2;0;0;9.152370653
1999;7;10;4;16.2;11;11;9.153767577
1999;7;10;5;15.7;35;35;9.155163711
1999;7;10;6;15.7;64;64;9.156559055
1999;7;10;7;16.3;110;110;9.157953608
1999;7;10;8;17.1;93;93;9.159347369
1999;7;10;9;17.7;192;191;9.160740338
1999;7;10;10;18.2;332;323;9.162132514
1999;7;10;11;19.4;479;407;9.163523895
1999;7;10;12;19.2;367;364;9.164914482
1999;7;10;13;19.7;337;327;9.166304274
1999;7;10;14;20.5;471;317;9.16769327
1999;7;10;15;20;152;152;9.16908147
1999;7;10;16;19.1;84;84;9.170468872
1999;7;10;17;18.4;36;36;9.171855476
1999;7;10;18;18.3;17;17;9.173241281
1999;7;10;19;18.2;1;0;9.174626287
1999;7;10;20;17.9;0;0;9.176010493
1999;7;10;21;17.5;0;0;9.177393897
1999;7;10;22;17.6;0;0;9.178776501
1999;7;10;23;17.5;0;0;9.180158302
1999;7;11;0;17.1;1;0;9.1815393
1999;7;11;1;16.3;0;0;9.182919495
1999;7;11;2;16.1;0;0;9.184298886
1999;7;11;3;15.9;1;0;9.185677471
1999;7;11;4;15.5;21;20;9.187055251
1999;7;11;5;15.6;66;66;9.188432225
1999;7;11;6;16.5;216;152;9.189808391
1999;7;11;7;17.9;417;222;9.19118375
1999;7;11;8;18.8;366;306;9.192558301
1999;7;11;9;20;460;353;9.193932042
1999;7;11;10;21.1;769;342;9.195304974
1999;7;11;11;22.2;676;440;9.196677095
1999;7;11;12;23.5;875;265;9.198048405
1999;7;11;13;23.8;690;374;9.199418903
1999;7;11;14;24.4;758;254;9.200788588
1999;7;11;15;24.2;439;311;9.202157461
1999;7;11;16;23.4;184;179;9.203525519
1999;7;11;17;20.3;16;16;9.204892763
1999;7;11;18;17.7;13;13;9.206259192
1999;7;11;19;17.2;1;0;9.207624804
1999;7;11;20;17.4;0;0;9.2089896
1999;7;11;21;17.2;0;0;9.210353579
1999;7;11;22;16.9;0;0;9.21171674
1999;7;11;23;17;0;0;9.213079082
1999;7;12;0;17;0;0;9.214440604
1999;7;12;1;17;0;0;9.215801307
1999;7;12;2;16.9;0;0;9.217161189
1999;7;12;3;17;0;0;9.218520249
1999;7;12;4;17;5;5;9.219878488
1999;7;12;5;17.2;19;19;9.221235903
1999;7;12;6;17.6;47;47;9.222592495
1999;7;12;7;18.1;106;106;9.223948263
1999;7;12;8;18.5;126;126;9.225303206
1999;7;12;9;18.9;208;206;9.226657324
1999;7;12;10;20.7;696;367;9.228010616
1999;7;12;11;23.1;906;295;9.22936308
1999;7;12;12;24.1;701;432;9.230714717
1999;7;12;13;23.4;375;326;9.232065526
1999;7;12;14;23;414;339;9.233415506
1999;7;12;15;22.4;266;244;9.234764657
1999;7;12;16;22.2;180;178;9.236112977
1999;7;12;17;21.9;114;113;9.237460466
1999;7;12;18;21;39;39;9.238807124
1999;7;12;19;20;8;8;9.24015295
1999;7;12;20;19.4;0;0;9.241497942
1999;7;12;21;18.9;0;0;9.242842101
1999;7;12;22;18.4;0;0;9.244185426
1999;7;12;23;17.6;0;0;9.245527916
1999;7;13;0;17.3;0;0;9.24686957
1999;7;13;1;17.4;1;0;9.248210388
1999;7;13;2;17.8;0;0;9.249550368
1999;7;13;3;17.9;0;0;9.250889512
1999;7;13;4;17.9;8;8;9.252227817
1999;7;13;5;18;29;29;9.253565283
1999;7;13;6;18.6;116;116;9.254901909
1999;7;13;7;19.6;275;225;9.256237695
1999;7;13;8;20.8;346;293;9.25757264
1999;7;13;9;20;152;151;9.258906743
1999;7;13;10;20.6;499;389;9.260240004
1999;7;13;11;22.1;573;470;9.261572422
1999;7;13;12;23.2;588;424;9.262903996
1999;7;13;13;24.3;748;301;9.264234726
1999;7;13;14;25.8;771;215;9.265564611
1999;7;13;15;26.4;589;212;9.266893651
1999;7;13;16;24.1;281;222;9.268221844
1999;7;13;17;19.4;254;129;9.26954919
1999;7;13;18;18.9;74;62;9.270875688
1999;7;13;19;18;2;0;9.272201338
1999;7;13;20;17.7;0;0;9.27352614
1999;7;13;21;17.2;0;0;9.274850091
1999;7;13;22;16.9;1;0;9.276173192
1999;7;13;23;17.1;0;0;9.277495442
1999;7;14;0;17.1;0;0;9.278816841
1999;7;14;1;17;1;0;9.280137387
1999;7;14;2;16.9;0;0;9.28145708
1999;7;14;3;16.9;0;0;9.28277592
1999;7;14;4;16.7;6;6;9.284093905
1999;7;14;5;16.7;23;23;9.285411036
1999;7;14;6;17.2;141;135;9.286727311
1999;7;14;7;18.1;249;226;9.288042729
1999;7;14;8;19.4;405;312;9.289357291
1999;7;14;9;18.9;285;261;9.290670995
1999;7;14;10;19.9;601;384;9.291983841
1999;7;14;11;20.5;636;356;9.293295828
1999;7;14;12;17.1;215;208;9.294606955
1999;7;14;13;20.7;801;326;9.295917222
1999;7;14;14;21.8;682;242;9.297226629
1999;7;14;15;21.9;510;269;9.298535174
1999;7;14;16;21.1;321;225;9.299842856
1999;7;14;17;20.3;208;140;9.301149676
1999;7;14;18;19.1;73;65;9.302455632
1999;7;14;19;17.8;9;9;9.303760725
1999;7;14;20;16.5;0;0;9.305064952
1999;7;14;21;16.7;0;0;9.306368314
1999;7;14;22;16.1;0;0;9.30767081
1999;7;14;23;16.4;0;0;9.308972439
1999;7;15;0;16.1;0;0;9.310273201
1999;7;15;1;16;2;0;9.311573095
1999;7;15;2;15.9;0;0;9.312872119
1999;7;15;3;15.6;0;0;9.314170275
1999;7;15;4;15.3;3;3;9.315467561
1999;7;15;5;15.7;55;55;9.316763976
1999;7;15;6;16.7;201;148;9.318059519
1999;7;15;7;18;305;236;9.319354191
1999;7;15;8;18.4;309;270;9.32064799
1999;7;15;9;19.2;367;349;9.321940916
1999;7;15;10;19.9;570;393;9.323232968
1999;7;15;11;20.3;494;410;9.324524145
1999;7;15;12;21.1;553;445;9.325814448
1999;7;15;13;21.9;594;419;9.327103874
1999;7;15;14;21.6;469;369;9.328392424
1999;7;15;15;22.1;477;286;9.329680097
1999;7;15;16;21.9;374;194;9.330966892
1999;7;15;17;21.1;160;134;9.332252808
1999;7;15;18;20;46;46;9.333537846
1999;7;15;19;19;8;8;9.334822004
1999;7;15;20;17.2;1;0;9.336105281
1999;7;15;21;16.4;0;0;9.337387678
1999;7;15;22;15.4;0;0;9.338669193
1999;7;15;23;14.5;0;0;9.339949825
1999;7;16;0;14.1;0;0;9.341229575
1999;7;16;1;13.8;0;0;9.342508441
1999;7;16;2;13.9;0;0;9.343786423
1999;7;16;3;14.2;2;0;9.34506352
1999;7;16;4;14.1;8;8;9.346339731
1999;7;16;5;14.8;84;68;9.347615057
1999;7;16;6;16.3;272;134;9.348889496
1999;7;16;7;17.3;292;231;9.350163047
1999;7;16;8;18.9;557;232;9.35143571
1999;7;16;9;19.9;697;252;9.352707485
1999;7;16;10;20.8;742;331;9.35397837
1999;7;16;11;22;777;354;9.355248366
1999;7;16;12;23;900;247;9.35651747
1999;7;16;13;23.5;734;318;9.357785684
1999;7;16;14;23.5;641;306;9.359053006
1999;7;16;15;23;377;304;9.360319435
1999;7;16;16;23.2;443;169;9.361584971
1999;7;16;17;22.6;258;81;9.362849613
1999;7;16;18;21.5;100;59;9.364113361
1999;7;16;19;20.4;10;10;9.365376214
1999;7;16;20;18.5;0;0;9.366638172
1999;7;16;21;17;0;0;9.367899233
1999;7;16;22;15.9;0;0;9.369159397
1999;7;16;23;15.5;0;0;9.370418663
1999;7;17;0;15;0;0;9.371677032
1999;7;17;1;14.4;0;0;9.372934501
1999;7;17;2;14.2;0;0;9.374191072
1999;7;17;3;13.6;0;0;9.375446742
1999;7;17;4;13.1;14;14;9.376701511
1999;7;17;5;14.1;130;48;9.377955379
1999;7;17;6;15.7;299;68;9.379208345
1999;7;17;7;17.1;472;78;9.380460409
1999;7;17;8;19.3;631;101;9.381711569
1999;7;17;9;21;764;124;9.382961826
1999;7;17;10;22.6;858;144;9.384211178
1999;7;17;11;23.8;897;151;9.385459625
1999;7;17;12;24.8;882;179;9.386707166
1999;7;17;13;26;824;176;9.387953801
1999;7;17;14;26.3;722;169;9.389199529
1999;7;17;15;26.6;574;175;9.390444349
1999;7;17;16;26.8;397;152;9.391688261
1999;7;17;17;26.4;221;117;9.392931264
1999;7;17;18;25.2;99;57;9.394173358
1999;7;17;19;22.5;12;12;9.395414542
1999;7;17;20;18.9;0;0;9.396654815
1999;7;17;21;17.9;0;0;9.397894177
1999;7;17;22;17.4;0;0;9.399132627
1999;7;17;23;17;0;0;9.400370164
1999;7;18;0;16.5;0;0;9.401606788
1999;7;18;1;16.2;1;0;9.402842498
1999;7;18;2;16.1;0;0;9.404077294
1999;7;18;3;15.9;0;0;9.405311175
1999;7;18;4;15.7;14;14;9.40654414
1999;7;18;5;16.6;125;54;9.407776189
1999;7;18;6;18.5;265;99;9.409007321
1999;7;18;7;20.6;432;125;9.410237536
1999;7;18;8;22.6;561;216;9.411466832
1999;7;18;9;24.2;739;183;9.41269521
1999;7;18;10;25.4;803;220;9.413922668
1999;7;18;11;26.4;855;246;9.415149206
1999;7;18;12;26.9;802;337;9.416374824
1999;7;18;13;27.4;699;358;9.417599521
1999;7;18;14;25.2;187;186;9.418823295
1999;7;18;15;24.2;607;226;9.420046148
1999;7;18;16;25.4;419;113;9.421268077
1999;7;18;17;25.1;251;109;9.422489083
1999;7;18;18;22.9;42;42;9.423709164
1999;7;18;19;20.1;6;6;9.42492832
1999;7;18;20;18.5;1;0;9.426146551
1999;7;18;21;18.6;0;0;9.427363856
1999;7;18;22;18.8;0;0;9.428580235
1999;7;18;23;18.3;0;0;9.429795686
1999;7;19;0;17.4;0;0;9.431010209
1999;7;19;1;16.7;0;0;9.432223803
1999;7;19;2;15.9;0;0;9.433436468
1999;7;19;3;15.3;1;0;9.434648204
1999;7;19;4;15.2;14;14;9.435859009
1999;7;19;5;16.1;89;64;9.437068884
1999;7;19;6;17.3;130;126;9.438277826
1999;7;19;7;18.9;236;216;9.439485837
1999;7;19;8;18;48;48;9.440692915
1999;7;19;9;17.8;77;77;9.441899059
1999;7;19;10;18.8;248;244;9.44310427
1999;7;19;11;20;567;385;9.444308546
1999;7;19;12;22.5;834;311;9.445511886
1999;7;19;13;24.6;723;332;9.446714291
1999;7;19;14;25.3;540;378;9.44791576
1999;7;19;15;25.2;236;222;9.449116291
1999;7;19;16;25.4;273;215;9.450315885
1999;7;19;17;25;200;134;9.451514541
1999;7;19;18;23.8;84;71;9.452712258
1999;7;19;19;21;7;7;9.453909035
1999;7;19;20;20.7;1;0;9.455104873
1999;7;19;21;19.5;0;0;9.45629977
1999;7;19;22;18.4;1;0;9.457493725
1999;7;19;23;18;0;0;9.458686739
1999;7;20;0;17.9;0;0;9.459878811
1999;7;20;1;17.9;1;0;9.461069939
1999;7;20;2;17.3;0;0;9.462260124
1999;7;20;3;17.2;2;0;9.463449365
1999;7;20;4;17.2;10;10;9.464637661
1999;7;20;5;17.9;61;61;9.465825012
1999;7;20;6;19.1;165;140;9.467011417
1999;7;20;7;19.7;156;156;9.468196875
1999;7;20;8;20.7;388;310;9.469381386
1999;7;20;9;22.7;619;306;9.470564949
1999;7;20;10;23.4;681;375;9.471747564
1999;7;20;11;24.5;584;415;9.47292923
1999;7;20;12;25.6;474;414;9.474109946
1999;7;20;13;26.6;395;390;9.475289713
1999;7;20;14;27;323;313;9.476468528
1999;7;20;15;26.5;240;233;9.477646393
1999;7;20;16;26.5;292;215;9.478823305
1999;7;20;17;25.7;182;129;9.479999265
1999;7;20;18;24.7;85;67;9.481174272
1999;7;20;19;22.4;6;6;9.482348325
1999;7;20;20;19.9;0;0;9.483521424
1999;7;20;21;18.6;0;0;9.484693569
1999;7;20;22;17.9;0;0;9.485864757
1999;7;20;23;17.4;1;0;9.48703499
1999;7;21;0;17.3;0;0;9.488204266
1999;7;21;1;16.9;0;0;9.489372585
1999;7;21;2;16.8;1;0;9.490539947
1999;7;21;3;17.1;1;0;9.491706349
1999;7;21;4;17.3;7;7;9.492871793
1999;7;21;5;18.1;47;47;9.494036278
1999;7;21;6;20.2;144;135;9.495199802
1999;7;21;7;21.5;274;223;9.496362366
1999;7;21;8;23;587;231;9.497523968
1999;7;21;9;23.6;614;322;9.498684609
1999;7;21;10;25.5;733;332;9.499844287
1999;7;21;11;25.1;470;399;9.501003002
1999;7;21;12;24.9;449;443;9.502160754
1999;7;21;13;24.5;302;295;9.503317541
1999;7;21;14;24.3;328;298;9.504473364
1999;7;21;15;23.3;214;210;9.505628222
1999;7;21;16;22.4;81;81;9.506782113
1999;7;21;17;21.6;50;50;9.507935038
1999;7;21;18;21;29;29;9.509086996
1999;7;21;19;20.7;5;5;9.510237986
1999;7;21;20;20.1;0;0;9.511388008
1999;7;21;21;19.5;2;0;9.512537062
1999;7;21;22;19.3;1;0;9.513685146
1999;7;21;23;19.1;1;0;9.51483226
1999;7;22;0;18;1;0;9.515978403
1999;7;22;1;17;0;0;9.517123575
1999;7;22;2;17;1;0;9.518267776
1999;7;22;3;16.7;0;0;9.519411005
1999;7;22;4;16.8;6;6;9.52055326
1999;7;22;5;17.3;36;36;9.521694543
1999;7;22;6;17.8;85;85;9.522834851
1999;7;22;7;18.4;180;177;9.523974185
1999;7;22;8;18.6;201;199;9.525112544
1999;7;22;9;18.6;223;222;9.526249927
1999;7;22;10;18.9;245;244;9.527386334
1999;7;22;11;19.2;266;263;9.528521764
1999;7;22;12;18.5;220;218;9.529656217
1999;7;22;13;17.8;174;173;9.530789691
1999;7;22;14;17.7;143;143;9.531922188
1999;7;22;15;17.6;154;154;9.533053705
1999;7;22;16;17.3;114;114;9.534184243
1999;7;22;17;17.3;114;112;9.5353138
1999;7;22;18;16.5;31;31;9.536442376
1999;7;22;19;15.7;6;6;9.537569972
1999;7;22;20;14.8;0;0;9.538696585
1999;7;22;21;13.8;0;0;9.539822216
1999;7;22;22;12.4;1;0;9.540946864
1999;7;22;23;12;0;0;9.542070528
1999;7;23;0;11.4;0;0;9.543193208
1999;7;23;1;11.2;1;0;9.544314904
1999;7;23;2;11.3;0;0;9.545435614
1999;7;23;3;11.8;2;0;9.546555338
1999;7;23;4;12.2;5;5;9.547674076
1999;7;23;5;12.4;25;25;9.548791827
1999;7;23;6;12.6;35;35;9.54990859
1999;7;23;7;13.2;110;110;9.551024366
1999;7;23;8;13.8;110;110;9.552139153
1999;7;23;9;14.3;208;207;9.55325295
1999;7;23;10;14.7;205;204;9.554365758
1999;7;23;11;16;455;405;9.555477575
1999;7;23;12;16.6;316;309;9.556588402
1999;7;23;13;17;272;266;9.557698237
1999;7;23;14;17.2;266;262;9.55880708
1999;7;23;15;18.2;295;283;9.559914931
1999;7;23;16;17.8;298;215;9.561021788
1999;7;23;17;16.7;185;138;9.562127652
1999;7;23;18;15.9;42;42;9.563232522
1999;7;23;19;14.9;5;5;9.564336397
1999;7;23;20;14.4;0;0;9.565439276
1999;7;23;21;14;2;0;9.56654116
1999;7;23;22;13.7;0;0;9.567642048
1999;7;23;23;12.9;0;0;9.568741938
1999;7;24;0;12.2;0;0;9.569840831
1999;7;24;1;11.3;0;0;9.570938726
1999;7;24;2;10;0;0;9.572035622
1999;7;24;3;9.4;0;0;9.573131519
1999;7;24;4;9.1;9;9;9.574226416
1999;7;24;5;11.1;127;79;9.575320313
1999;7;24;6;12.5;214;129;9.57641321
1999;7;24;7;14.2;440;144;9.577505105
1999;7;24;8;15.3;573;188;9.578595998
1999;7;24;9;16.9;784;148;9.579685888
1999;7;24;10;18;846;167;9.580774776
1999;7;24;11;18.9;860;227;9.58186266
1999;7;24;12;19.5;862;201;9.58294954
1999;7;24;13;20.4;789;239;9.584035415
1999;7;24;14;20.9;683;205;9.585120285
1999;7;24;15;20.9;563;147;9.58620415
1999;7;24;16;20.7;410;128;9.587287008
1999;7;24;17;20.1;226;101;9.588368859
1999;7;24;18;19.1;97;49;9.589449703
1999;7;24;19;17.8;5;5;9.590529539
1999;7;24;20;16.7;0;0;9.591608367
1999;7;24;21;15.7;0;0;9.592686186
1999;7;24;22;14.9;0;0;9.593762995
1999;7;24;23;14.1;0;0;9.594838794
1999;7;25;0;13.9;0;0;9.595913583
1999;7;25;1;13.2;0;0;9.59698736
1999;7;25;2;12.7;0;0;9.598060126
1999;7;25;3;12.1;1;0;9.59913188
1999;7;25;4;11;9;9;9.600202621
1999;7;25;5;12.3;122;46;9.601272348
1999;7;25;6;14.2;300;56;9.602341062
1999;7;25;7;15.4;485;74;9.603408761
1999;7;25;8;17.2;669;146;9.604475446
1999;7;25;9;18.5;753;161;9.605541115
1999;7;25;10;19.9;825;167;9.606605769
1999;7;25;11;21.1;864;195;9.607669405
1999;7;25;12;21.9;859;199;9.608732025
1999;7;25;13;23.2;791;229;9.609793627
1999;7;25;14;23.6;687;195;9.610854211
1999;7;25;15;23.6;558;149;9.611913777
1999;7;25;16;23.5;406;156;9.612972323
1999;7;25;17;23.1;256;71;9.61402985
1999;7;25;18;22.1;96;48;9.615086357
1999;7;25;19;20.6;0;0;9.616141842
1999;7;25;20;17.7;1;0;9.617196307
1999;7;25;21;16.2;0;0;9.61824975
1999;7;25;22;15.3;0;0;9.61930217
1999;7;25;23;14.5;0;0;9.620353568
1999;7;26;0;14;0;0;9.621403942
1999;7;26;1;13.4;1;0;9.622453292
1999;7;26;2;12.9;0;0;9.623501618
1999;7;26;3;12.6;1;0;9.624548919
1999;7;26;4;12.4;9;9;9.625595195
1999;7;26;5;13.5;118;48;9.626640445
1999;7;26;6;15.6;280;66;9.627684668
1999;7;26;7;18;452;75;9.628727864
1999;7;26;8;20.4;609;101;9.629770032
1999;7;26;9;21.8;741;125;9.630811172
1999;7;26;10;23.3;833;143;9.631851284
1999;7;26;11;24.1;878;162;9.632890367
1999;7;26;12;25.2;868;174;9.63392842
1999;7;26;13;25.9;814;159;9.634965443
1999;7;26;14;26.3;705;157;9.636001435
1999;7;26;15;26;570;131;9.637036396
1999;7;26;16;25.9;404;109;9.638070325
1999;7;26;17;25.2;235;80;9.639103222
1999;7;26;18;24.1;83;48;9.640135086
1999;7;26;19;22.4;6;0;9.641165917
1999;7;26;20;20.1;0;0;9.642195715
1999;7;26;21;19;1;0;9.643224477
1999;7;26;22;17.9;1;0;9.644252206
1999;7;26;23;17.3;0;0;9.645278898
1999;7;27;0;16.8;1;0;9.646304555
1999;7;27;1;16.4;1;0;9.647329176
1999;7;27;2;16;1;0;9.648352759
1999;7;27;3;15.6;0;0;9.649375306
1999;7;27;4;15.5;9;9;9.650396814
1999;7;27;5;16.3;91;57;9.651417284
1999;7;27;6;17.9;244;90;9.652436715
1999;7;27;7;20.2;418;114;9.653455106
1999;7;27;8;22.3;565;181;9.654472458
1999;7;27;9;23.2;693;178;9.655488769
1999;7;27;10;24.7;789;215;9.65650404
1999;7;27;11;25.9;803;328;9.657518268
1999;7;27;12;27;809;381;9.658531455
1999;7;27;13;28.2;779;231;9.659543599
1999;7;27;14;28.6;648;273;9.660554701
1999;7;27;15;27.8;334;284;9.661564759
1999;7;27;16;26.9;144;144;9.662573772
1999;7;27;17;25.6;135;128;9.663581742
1999;7;27;18;23.8;51;50;9.664588666
1999;7;27;19;22.4;6;0;9.665594545
1999;7;27;20;21.3;0;0;9.666599377
1999;7;27;21;20.6;0;0;9.667603164
1999;7;27;22;20;0;0;9.668605903
1999;7;27;23;20.8;1;0;9.669607594
1999;7;28;0;19.6;0;0;9.670608238
1999;7;28;1;18.8;2;0;9.671607833
1999;7;28;2;18.4;0;0;9.672606379
1999;7;28;3;18.2;2;0;9.673603876
1999;7;28;4;17.9;2;0;9.674600322
1999;7;28;5;18;31;31;9.675595718
1999;7;28;6;18.5;108;108;9.676590063
1999;7;28;7;19;126;126;9.677583356
1999;7;28;8;19.3;202;199;9.678575598
1999;7;28;9;19.9;467;367;9.679566786
1999;7;28;10;21.3;539;363;9.680556922
1999;7;28;11;22.2;515;393;9.681546004
1999;7;28;12;23;525;430;9.682534033
1999;7;28;13;22.8;399;394;9.683521006
1999;7;28;14;22.8;363;315;9.684506925
1999;7;28;15;22.1;210;206;9.685491788
1999;7;28;16;21.7;207;193;9.686475596
1999;7;28;17;20.7;61;61;9.687458346
1999;7;28;18;20.6;23;23;9.68844004
1999;7;28;19;20.5;1;0;9.689420677
1999;7;28;20;20.4;0;0;9.690400255
1999;7;28;21;19.8;2;0;9.691378775
1999;7;28;22;19.1;0;0;9.692356236
1999;7;28;23;18.7;0;0;9.693332637
1999;7;29;0;18.6;2;0;9.694307979
1999;7;29;1;18.7;1;0;9.69528226
1999;7;29;2;18.2;0;0;9.696255481
1999;7;29;3;17.4;0;0;9.69722764
1999;7;29;4;16.9;4;4;9.698198737
1999;7;29;5;17.6;49;49;9.699168772
1999;7;29;6;18.4;139;132;9.700137743
1999;7;29;7;18.8;156;155;9.701105652
1999;7;29;8;19.8;289;255;9.702072497
1999;7;29;9;20.5;347;328;9.703038277
1999;7;29;10;21.9;712;336;9.704002993
1999;7;29;11;22.4;608;398;9.704966643
1999;7;29;12;24;729;352;9.705929228
1999;7;29;13;24.5;704;310;9.706890747
1999;7;29;14;24.9;679;237;9.707851198
1999;7;29;15;24.7;483;248;9.708810583
1999;7;29;16;24.4;350;163;9.7097689
1999;7;29;17;23.7;224;82;9.710726148
1999;7;29;18;22.8;77;46;9.711682329
1999;7;29;19;21.2;6;0;9.71263744
1999;7;29;20;18.7;0;0;9.713591481
1999;7;29;21;17.6;0;0;9.714544452
1999;7;29;22;16.5;0;0;9.715496353
1999;7;29;23;15.8;0;0;9.716447183
1999;7;30;0;15.5;0;0;9.717396941
1999;7;30;1;14.9;0;0;9.718345628
1999;7;30;2;14.3;0;0;9.719293242
1999;7;30;3;13.9;0;0;9.720239782
1999;7;30;4;13.5;0;0;9.72118525
1999;7;30;5;14.4;97;50;9.722129644
1999;7;30;6;16.1;203;124;9.723072963
1999;7;30;7;18.3;412;142;9.724015208
1999;7;30;8;20.5;585;127;9.724956377
1999;7;30;9;22;721;143;9.72589647
1999;7;30;10;23.1;813;170;9.726835488
1999;7;30;11;24.1;847;227;9.727773428
1999;7;30;12;24.7;869;184;9.728710292
1999;7;30;13;24.9;771;265;9.729646078
1999;7;30;14;25.6;738;151;9.730580785
1999;7;30;15;25.6;562;157;9.731514414
1999;7;30;16;25.3;398;107;9.732446964
1999;7;30;17;24.7;226;85;9.733378435
1999;7;30;18;23.4;76;47;9.734308825
