time.yy;time.mm;time.dd;time.hh;tre200h0;prestahs;ure200h0;rre150h0;fkl010h0;fkl010h1;dkl010h0;tso100hs;nto000sw;gls;str.diffus;str.direkt;str.vert.E;str.vert.S;str.vert.W;str.vert.N;bodenalbedo;ir.horizontal;ir.vertikal.S;bodenemissivitaet;dewpt;enthalpy;mixratio;wetbulb
2000;1;8;5;-1;957.4;87.4;0;0.2;1.2;35;5.2;NA;0;0;0;0;0;0;0;30;NA;NA;98;-2.8;7.1;3.24;-1.7
2000;1;8;6;-0.7;957.8;87.1;0;0.3;2;35;5.1;6;2;0;0;0;0;0;0;30;NA;NA;98;-2.6;7.5;3.3;-1.4
2000;1;8;7;-0.6;958;86.2;0;0.5;1.7;43;5.1;NA;1;0;0;0;0;0;0;30;NA;NA;98;-2.6;7.6;3.29;-1.3
2000;1;8;8;-0.7;958.3;85.8;0;0.3;0.9;80;5.1;NA;38;38;0;24;23;20;21;30;NA;NA;98;-2.8;7.4;3.25;-1.5
2000;1;8;9;0.4;958.6;85.9;0;0.1;0.8;170;5.1;NA;28;28;0;13;12;16;16;30;NA;NA;98;-1.7;9.2;3.52;-0.4
2000;1;8;10;0.9;958.1;81;0;1.2;2.9;51;5.1;NA;173;118;176;170;321;75;75;30;NA;NA;98;-2;9.5;3.45;-0.2
2000;1;8;11;1.7;957.5;74.2;0;1.8;3.1;80;5.1;NA;302;143;454;178;654;114;105;30;NA;NA;96;-2.4;10.1;3.35;0.1
2000;1;8;12;2.8;957.1;70.6;0;0.5;2.3;94;5.1;3;345;85;744;105;873;216;99;30;NA;NA;96;-2;11.4;3.45;0.9
2000;1;8;13;3.6;956.9;68.8;0;0.4;1.7;136;5.1;NA;281;85;643;89;734;358;88;30;NA;NA;96;-1.6;12.5;3.55;1.5
2000;1;8;14;4;956.8;72.4;0;0.7;1.6;215;5.1;NA;145;82;289;60;355;276;60;30;NA;NA;96;-0.5;13.7;3.85;2.1
2000;1;8;15;3.5;956.8;75.9;0;0.5;2.5;332;5.1;NA;31;31;0;16;18;19;17;30;NA;NA;96;-0.3;13.3;3.9;1.9
2000;1;8;16;2.1;956.9;82.2;0;0.9;1.9;230;5.1;NA;2;0;0;0;0;0;0;30;NA;NA;96;-0.6;11.7;3.82;1
2000;1;8;17;1.7;956.9;82.3;0;0.5;1.6;260;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;-1;11;3.72;0.6
2000;1;8;18;1.5;956.8;78.7;0;0.4;2.2;62;5.1;4;0;0;0;0;0;0;0;30;NA;NA;96;-1.8;10.3;3.5;0.2
2000;1;8;19;1.1;956.9;80.1;0;0.5;2.9;260;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;-1.9;9.7;3.46;-0.1
2000;1;8;20;1.2;956.9;83.5;0;0.4;3.5;17;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;-1.3;10.3;3.64;0.2
2000;1;8;21;1.1;956.6;85.1;0;0.3;1.4;242;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;-1.1;10.3;3.68;0.2
2000;1;8;22;1.1;956.4;85.1;0;0.8;1.6;220;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;-1.1;10.3;3.68;0.2
2000;1;8;23;1.1;956.2;84.7;0;0.8;1.5;220;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;-1.2;10.3;3.66;0.2
2000;1;9;0;1.2;955.9;85.1;0;0.3;1.2;215;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;-1;10.5;3.71;0.3
2000;1;9;1;1.3;955.9;84.7;0;0.4;1.2;215;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;-1;10.6;3.72;0.4
2000;1;9;2;1.3;955.7;84.1;0;0.3;1.3;215;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;-1.1;10.5;3.69;0.3
2000;1;9;3;1.4;955.5;83.9;0;0.5;1.5;233;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;-1;10.7;3.71;0.4
2000;1;9;4;1.4;955.1;83.4;0;1.1;2.2;223;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;-1.1;10.6;3.69;0.4
2000;1;9;5;1.5;955.2;82.4;0;0.7;2.1;184;5.1;NA;2;0;0;0;0;0;0;30;NA;NA;96;-1.2;10.7;3.67;0.4
2000;1;9;6;1.3;955.1;83.5;0;0.5;2.5;188;5.1;4;0;0;0;0;0;0;0;30;NA;NA;96;-1.2;10.5;3.67;0.3
2000;1;9;7;1.1;955.4;85.1;0;0.2;0.7;53;5.1;NA;2;0;0;0;0;0;0;30;NA;NA;96;-1.1;10.3;3.69;0.2
2000;1;9;8;1.2;955.9;83.6;0;0.2;1.2;35;5.1;NA;22;22;0;11;11;12;13;30;NA;NA;96;-1.3;10.3;3.64;0.2
2000;1;9;9;2;956.3;81.6;0;0.3;1.1;204;5.1;NA;57;57;0;32;32;31;32;30;NA;NA;96;-0.8;11.4;3.77;0.9
2000;1;9;10;2.8;956;78.9;0;0.3;1.8;80;5.1;NA;108;108;0;63;73;57;58;30;NA;NA;96;-0.5;12.5;3.86;1.4
2000;1;9;11;3;955.6;76.2;0;1.1;2.6;56;5.1;NA;148;146;5;82;116;78;77;30;NA;NA;96;-0.8;12.5;3.78;1.4
2000;1;9;12;4;955.3;72.2;0;0.5;1.6;152;5.1;8;157;154;8;80;129;89;81;30;NA;NA;96;-0.5;13.6;3.85;2.1
2000;1;9;13;4.7;955.1;69.7;0;0.4;1.8;114;5.1;NA;153;135;59;71;190;122;73;30;NA;NA;96;-0.4;14.5;3.9;2.6
2000;1;9;14;4.7;955.3;64.7;0;1.2;2.6;60;5.1;NA;83;82;4;42;59;56;44;30;NA;NA;96;-1.4;13.8;3.62;2.2
2000;1;9;15;4.5;955.4;67;0;0.9;2.4;67;5.1;NA;26;26;0;14;14;14;15;30;NA;NA;96;-1.1;13.8;3.69;2.2
2000;1;9;16;4.2;955.8;69.4;0;0.6;2;71;5.1;NA;1;0;0;0;0;0;0;30;NA;NA;96;-0.9;13.6;3.75;2.1
2000;1;9;17;4;956.3;72.6;0;0.7;1.9;8;5.1;NA;1;0;0;0;0;0;0;30;NA;NA;96;-0.5;13.7;3.86;2.1
2000;1;9;18;3.4;956.7;78.9;0;1;2;223;5.1;8;1;0;0;0;0;0;0;30;NA;NA;96;0.1;13.5;4.02;2
2000;1;9;19;3.3;957.3;79.7;0;1.1;1.8;223;5.1;NA;1;0;0;0;0;0;0;30;NA;NA;96;0.1;13.4;4.03;2
2000;1;9;20;3;957.7;80.9;0;1.3;2.7;228;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;0;13;4.01;1.7
2000;1;9;21;3.2;958.2;80.6;0;0.7;2.2;229;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;0.2;13.3;4.05;1.9
2000;1;9;22;3.1;958.4;81.2;0;1.1;2;226;5.1;NA;2;0;0;0;0;0;0;30;NA;NA;96;0.2;13.2;4.05;1.9
2000;1;9;23;3;958.7;81.3;0;0.6;1.7;221;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;0.1;13.1;4.02;1.8
2000;1;10;0;3;959;81.7;0;0.8;2.1;226;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;0.2;13.1;4.04;1.8
2000;1;10;1;3;959.6;83.7;0;0.3;1.1;233;5.1;NA;1;0;0;0;0;0;0;30;NA;NA;96;0.5;13.4;4.14;1.9
2000;1;10;2;3.1;959.9;84.6;0.1;0.2;1.3;80;5.1;NA;0;0;0;0;0;0;0;30;NA;NA;96;0.8;13.6;4.21;2.1
2000;1;10;3;2.9;960;87.9;0.1;1.1;1.9;219;5;NA;0;0;0;0;0;0;0;30;NA;NA;96;1.1;13.7;4.31;2.1
2000;1;10;4;2.8;960.3;88.6;0;1.2;1.9;238;5;NA;1;0;0;0;0;0;0;30;NA;NA;96;1.1;13.6;4.32;2.1
2000;1;10;5;2.9;960.7;89;0;0.6;1.4;215;5;NA;0;0;0;0;0;0;0;30;NA;NA;96;1.3;13.8;4.36;2.2
2000;1;10;6;3.1;961.2;90.1;0;0.3;1.6;53;5;8;0;0;0;0;0;0;0;30;NA;NA;96;1.6;14.3;4.48;2.4
2000;1;10;7;3.1;962.1;90.7;0.1;0;0.6;0;5;NA;1;0;0;0;0;0;0;30;NA;NA;96;1.7;14.4;4.51;2.5
2000;1;10;8;3.2;962.3;90.4;0.4;0.2;1.7;35;5;NA;8;8;0;3;3;5;5;30;NA;NA;96;1.8;14.5;4.52;2.6
2000;1;10;9;3.4;962.8;89.9;0;0.8;2.2;6;5;NA;24;24;0;11;10;14;14;30;NA;NA;96;1.9;14.8;4.56;2.7
2000;1;10;10;3.2;963.2;87;0;1.8;3.6;21;5;NA;40;40;0;21;19;23;23;30;NA;NA;96;1.2;14.1;4.35;2.3
2000;1;10;11;3.5;963;84.3;0;1.2;3;32;5;NA;87;87;0;48;51;47;49;30;NA;NA;96;1.1;14.3;4.3;2.5
2000;1;10;12;3.4;963;81.7;0;1.5;3.3;18;5;8;60;60;0;33;31;33;35;30;NA;NA;96;0.6;13.8;4.14;2.2
2000;1;10;13;3.4;963;81.3;0;2.1;4.2;19;5;NA;54;54;0;30;27;29;31;30;NA;NA;96;0.5;13.7;4.12;2.2
2000;1;10;14;3.3;963.6;80.5;0;2.2;4.7;22;5;NA;26;26;0;15;11;12;15;30;NA;NA;96;0.3;13.4;4.05;2
2000;1;10;15;3.1;963.9;81.4;0;1.8;4.4;35;5;NA;17;17;0;9;8;8;10;30;NA;NA;96;0.2;13.2;4.03;1.9
2000;1;10;16;2.9;964.1;83.2;0;2;4.9;25;5;NA;2;0;0;0;0;0;0;30;NA;NA;96;0.3;13.1;4.06;1.8
2000;1;10;17;2.8;964.4;84.1;0;1.7;4.8;50;5;NA;0;0;0;0;0;0;0;14;NA;NA;96;0.4;13;4.08;1.8
2000;1;10;18;2.6;964.6;84.6;0;1.7;4;28;5;8;1;0;0;0;0;0;0;14;NA;NA;96;0.3;12.7;4.04;1.6
2000;1;10;19;2.6;964.9;84.2;0;1.8;4.3;28;5;NA;0;0;0;0;0;0;0;14;NA;NA;96;0.2;12.7;4.02;1.6
2000;1;10;20;2.4;965.3;84.6;0;2.3;5.9;31;5;NA;2;0;0;0;0;0;0;14;NA;NA;96;0.1;12.4;3.98;1.4
2000;1;10;21;2.4;965.6;85.1;0;2.4;5.7;48;5;NA;0;0;0;0;0;0;0;14;NA;NA;96;0.2;12.4;4;1.5
2000;1;10;22;2.3;965.7;84.9;0;1.6;4.9;53;5;NA;0;0;0;0;0;0;0;14;NA;NA;96;0;12.2;3.97;1.3
2000;1;10;23;2.2;965.6;85.3;0;1.4;2.8;17;5;NA;2;0;0;0;0;0;0;14;NA;NA;96;0;12.1;3.96;1.3
2000;1;11;0;2.2;965.7;85.9;0;1.1;2.4;356;5;NA;0;0;0;0;0;0;0;14;NA;NA;96;0.1;12.2;3.98;1.3
2000;1;11;1;2.2;965.9;86.6;0;0.9;2.2;4;5;NA;0;0;0;0;0;0;0;14;NA;NA;96;0.2;12.3;4.02;1.4
2000;1;11;2;2.1;965.9;87.3;0;1;2.2;19;5;NA;2;0;0;0;0;0;0;14;NA;NA;96;0.2;12.2;4.02;1.3
2000;1;11;3;2;966.3;88.9;0;1.2;3;350;5;NA;0;0;0;0;0;0;0;14;NA;NA;96;0.4;12.2;4.06;1.3
2000;1;11;4;2.1;966.6;88.9;0;1.2;2.6;28;5;NA;0;0;0;0;0;0;0;14;NA;NA;96;0.5;12.3;4.09;1.4
2000;1;11;5;2.1;967;87.9;0;0.2;1.2;80;5;NA;1;0;0;0;0;0;0;14;NA;NA;94;0.3;12.2;4.04;1.4
2000;1;11;6;2.3;967;86.8;0;0.7;1.8;41;5;8;0;0;0;0;0;0;0;14;NA;NA;94;0.3;12.4;4.05;1.5
2000;1;11;7;2.4;967.2;86;0;0.8;2;64;5;NA;3;0;0;0;0;0;0;14;NA;NA;94;0.3;12.5;4.04;1.5
2000;1;11;8;2.5;967.4;86.2;0;1.2;2.8;14;5;NA;19;19;0;8;8;9;9;14;NA;NA;94;0.4;12.7;4.08;1.6
2000;1;11;9;2.6;967.6;86;0;1.3;2.7;13;5;NA;40;40;0;17;16;19;20;14;NA;NA;94;0.5;12.9;4.1;1.7
2000;1;11;10;2.8;967.5;85.8;0;1.7;3.5;11;5;NA;33;33;0;14;12;16;17;14;NA;NA;94;0.7;13.2;4.15;1.9
2000;1;11;11;2.8;967.2;85.4;0;1.5;3.1;18;5;NA;39;39;0;18;14;19;20;14;NA;NA;94;0.6;13.1;4.13;1.9
2000;1;11;12;3;966.9;81.4;0;1.8;4.5;17;5;8;42;42;0;20;16;19;21;14;NA;NA;94;0.1;13;3.99;1.8
2000;1;11;13;3.1;966.8;77.8;0;1.6;4.4;40;5;NA;51;51;0;24;21;23;25;14;NA;NA;94;-0.4;12.7;3.84;1.7
2000;1;11;14;3.1;966.7;79.1;0;1.9;5;15;5;NA;46;46;0;21;20;21;22;14;NA;NA;94;-0.2;12.9;3.91;1.7
2000;1;11;15;2.9;966.7;81.8;0;2.3;5;26;5;NA;15;15;0;7;5;5;8;14;NA;NA;94;0.1;12.9;3.98;1.7
2000;1;11;16;2.7;966.5;84.2;0;1.4;4.3;29;5;NA;1;0;0;0;0;0;0;14;NA;NA;94;0.3;12.8;4.04;1.7
2000;1;11;17;2.7;966.6;83;0;1.4;4;24;5;NA;0;0;0;0;0;0;0;14;NA;NA;94;0.1;12.7;3.99;1.6
2000;1;11;18;2.6;966.5;83.9;0;1.4;4.8;20;4.9;8;1;0;0;0;0;0;0;14;NA;NA;94;0.2;12.6;4;1.6
2000;1;11;19;2.7;966.4;82.2;0;0.7;2;21;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;0;12.6;3.95;1.6
2000;1;11;20;2.6;966.4;82;0;2.1;4.6;13;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-0.2;12.4;3.91;1.4
2000;1;11;21;2.3;966.1;85.4;0;0.9;3.7;35;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;0.1;12.3;3.99;1.4
2000;1;11;22;2.2;966.1;85.6;0;1.3;3;13;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;0;12.1;3.97;1.3
2000;1;11;23;2;965.8;85.7;0;1.1;2.6;1;4.9;NA;2;0;0;0;0;0;0;14;NA;NA;94;-0.1;11.8;3.92;1.1
2000;1;12;0;1.8;965.2;86.3;0;0.7;1.9;332;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-0.2;11.5;3.89;1
2000;1;12;1;1.7;965;86.4;0;0.8;1.9;320;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-0.3;11.4;3.87;0.9
2000;1;12;2;1.5;964.6;86.4;0;0.9;2.1;336;4.9;NA;2;0;0;0;0;0;0;14;NA;NA;94;-0.5;11;3.82;0.7
2000;1;12;3;1.5;964.3;86.4;0;0.5;2.1;323;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-0.5;11;3.82;0.7
2000;1;12;4;1.5;964.1;85.7;0;0.6;1.7;350;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-0.6;11;3.79;0.7
2000;1;12;5;1.6;963.8;82.5;0;0.3;1.4;350;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-1.1;10.8;3.67;0.5
2000;1;12;6;1.5;963.8;75.9;0;0.9;2.1;170;4.9;8;1;0;0;0;0;0;0;14;NA;NA;94;-2.3;9.9;3.35;0
2000;1;12;7;1.4;963.7;75.3;0;1.4;3;229;4.9;NA;1;0;0;0;0;0;0;14;NA;NA;94;-2.5;9.6;3.3;-0.1
2000;1;12;8;1.3;963.8;76.1;0;1;2.3;266;4.9;NA;11;11;0;4;4;5;6;14;NA;NA;94;-2.4;9.6;3.31;-0.1
2000;1;12;9;1.3;963.4;75.5;0;1;2.5;233;4.9;NA;37;37;0;15;14;18;18;14;NA;NA;94;-2.5;9.5;3.29;-0.2
2000;1;12;10;1.5;963.1;74.7;0;0.9;3;114;4.9;NA;69;69;0;32;32;32;33;14;NA;NA;94;-2.5;9.7;3.3;0
2000;1;12;11;1.7;962.6;72.3;0;0.8;2.8;103;4.9;NA;115;115;0;53;65;52;53;14;NA;NA;94;-2.7;9.8;3.24;0
2000;1;12;12;1.8;961.8;70.1;0;0.8;2.5;94;4.9;8;145;139;17;62;117;71;63;14;NA;NA;94;-3.1;9.7;3.17;-0.1
2000;1;12;13;2.1;961.1;70.4;0;1.1;2.7;85;4.9;NA;200;151;157;66;304;167;69;14;NA;NA;94;-2.7;10.2;3.25;0.3
2000;1;12;14;2.2;960.6;68.4;0;1.1;2.4;69;4.9;NA;152;89;272;50;336;260;51;14;NA;NA;94;-3;10.2;3.19;0.2
2000;1;12;15;2;960.4;69.3;0;0.9;2.1;64;4.9;NA;57;49;69;24;100;111;25;14;NA;NA;94;-3;10;3.18;0.1
2000;1;12;16;1.1;960.3;76.9;0;0.9;2.6;350;4.9;NA;3;0;0;0;0;0;0;14;NA;NA;94;-2.5;9.4;3.31;-0.3
2000;1;12;17;0.2;960.3;80.6;0;0.6;1.6;242;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-2.7;8.3;3.25;-0.9
2000;1;12;18;-0.6;960.1;83.1;0;1;1.8;233;4.9;0;0;0;0;0;0;0;0;14;NA;NA;94;-3.1;7.3;3.16;-1.5
2000;1;12;19;-1;959.8;84.9;0;1.5;2.3;232;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-3.2;6.8;3.14;-1.8
2000;1;12;20;-1.1;959.5;85.2;0;1.1;2.4;215;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-3.3;6.7;3.13;-1.9
2000;1;12;21;-1.4;959.1;85.5;0;0.9;1.9;215;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-3.5;6.2;3.07;-2.2
2000;1;12;22;-1.6;958.8;85.6;0;0.8;1.8;215;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-3.7;5.9;3.03;-2.3
2000;1;12;23;-1.3;958.3;85.5;0;0.8;1.7;226;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-3.4;6.4;3.1;-2.1
2000;1;13;0;-1;957.7;86.6;0;0.4;1.1;46;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-2.9;7;3.21;-1.7
2000;1;13;1;-1;957.4;86.3;0;0.5;1.6;53;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-3;7;3.2;-1.7
2000;1;13;2;-0.3;956.8;82.2;0;0.7;2.5;159;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-3;7.7;3.21;-1.3
2000;1;13;3;-0.5;956.3;81.1;0;1.7;3.7;166;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-3.3;7.3;3.12;-1.5
2000;1;13;4;-1.1;956.1;84.8;0;0.5;1.4;53;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-3.3;6.7;3.13;-1.9
2000;1;13;5;-1;955.9;83.6;0;0.4;1.1;24;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-3.4;6.7;3.1;-1.9
2000;1;13;6;-1.3;955.7;82.8;0;0.8;2;268;4.9;7;0;0;0;0;0;0;0;14;NA;NA;94;-3.8;6.2;3.01;-2.2
2000;1;13;7;-1.4;955.5;81.9;0;0.8;2.6;221;4.9;NA;4;0;0;0;0;0;0;14;NA;NA;94;-4.1;5.9;2.95;-2.3
2000;1;13;8;-1.3;955.4;82.6;0;0.9;1.9;40;4.9;NA;44;44;0;25;24;19;20;14;NA;NA;94;-3.9;6.2;3;-2.2
2000;1;13;9;-1;955.4;81.5;0;1.8;4.3;58;4.9;NA;185;96;375;320;427;55;55;14;NA;NA;94;-3.8;6.5;3.03;-2
2000;1;13;10;-1.3;955.2;81.4;0;2.2;4.3;75;4.9;NA;270;80;592;301;657;63;63;14;NA;NA;94;-4.1;6.1;2.96;-2.3
2000;1;13;11;0;954.3;77.6;0;0.9;2.5;73;4.9;NA;314;89;621;158;727;75;69;14;NA;NA;94;-3.4;7.7;3.1;-1.2
2000;1;13;12;0.9;953.6;74.7;0;1.3;2.5;94;4.9;1;334;68;734;71;810;173;67;14;NA;NA;94;-3.1;8.9;3.19;-0.6
2000;1;13;13;2;952.9;69.3;0;0.9;3.1;116;4.9;NA;284;65;687;62;725;335;62;14;NA;NA;94;-3;10;3.21;0.1
2000;1;13;14;2.2;952.7;68.9;0;1.5;2.4;80;4.9;NA;193;51;604;47;571;428;47;14;NA;NA;94;-2.9;10.3;3.24;0.3
2000;1;13;15;2;952.3;69.2;0;1.4;3;88;4.9;NA;75;40;296;26;254;283;27;14;NA;NA;94;-3;10;3.21;0.1
2000;1;13;16;0.7;952.3;75.8;0;0.5;1.4;197;4.9;NA;3;0;0;0;0;0;0;14;NA;NA;94;-3.1;8.7;3.2;-0.7
2000;1;13;17;-0.3;952.6;81.6;0;0.4;1.7;242;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-3.1;7.7;3.2;-1.3
2000;1;13;18;-0.7;952.6;83.2;0;0.1;0.7;170;4.9;0;0;0;0;0;0;0;0;14;NA;NA;94;-3.2;7.2;3.17;-1.6
2000;1;13;19;-1.3;952.6;82.8;0;0.3;0.8;242;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-3.8;6.2;3.02;-2.2
2000;1;13;20;-1.6;952.8;83.1;0;0.5;1.6;223;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-4.1;5.8;2.96;-2.5
2000;1;13;21;-1.9;952.9;84.4;0;0.4;1.3;226;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-4.2;5.4;2.94;-2.7
2000;1;13;22;-2.2;952.9;85.4;0;0.6;1.7;229;4.9;NA;0;0;0;0;0;0;0;14;NA;NA;94;-4.3;5;2.91;-2.9
2000;1;13;23;-2.5;952.7;85.2;0;0.5;1.4;223;4.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;-4.6;4.5;2.84;-3.2
2000;1;14;0;-2.9;952.8;85.6;0;0.4;1.5;215;4.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;-5;4;2.77;-3.6
2000;1;14;1;-3.2;952.9;86.4;0;0.5;1.6;215;4.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;-5.1;3.6;2.73;-3.8
2000;1;14;2;-3.5;953;88.1;0;0.3;1.5;242;4.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;-5.2;3.2;2.73;-4.1
2000;1;14;3;-3.8;953;87.5;0;0.3;1.6;242;4.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;-5.6;2.7;2.65;-4.4
2000;1;14;4;-3.9;952.9;86.6;0;0.3;1.5;242;4.8;NA;2;0;0;0;0;0;0;14;NA;NA;94;-5.8;2.5;2.6;-4.5
2000;1;14;5;-4.2;953;88.1;0;0.4;1.2;226;4.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;-5.9;2.2;2.58;-4.7
2000;1;14;6;-4.3;953.1;84.3;0;0.4;1.3;215;4.8;0;0;0;0;0;0;0;0;14;NA;NA;94;-6.5;1.8;2.45;-5
2000;1;14;7;-4.3;953.4;83.7;0;0.4;1.1;226;4.8;NA;5;0;0;0;0;0;0;14;NA;NA;94;-6.6;1.7;2.44;-5
2000;1;14;8;-4.2;953.5;84.4;0;0;0.6;0;4.8;NA;40;40;0;21;21;18;19;14;NA;NA;94;-6.4;1.9;2.47;-4.9
2000;1;14;9;-3;953.7;78.8;0;0.2;0.7;170;4.8;NA;214;88;524;407;545;56;57;14;NA;NA;94;-6.2;3.3;2.53;-4
2000;1;14;10;-1.3;953.5;70.1;0;0.6;1.8;117;4.8;NA;311;60;778;360;802;62;61;14;NA;NA;94;-6;5;2.55;-2.9
2000;1;14;11;0.3;953.2;62.5;0;0.7;2.2;107;4.8;NA;356;62;805;173;870;70;66;14;NA;NA;94;-6;6.7;2.56;-1.9
2000;1;14;12;2.3;952.7;57.4;0;0.9;3.5;87;4.8;0;354;61;801;70;865;178;66;14;NA;NA;94;-5.2;9.1;2.71;-0.4
2000;1;14;13;3;952.8;60.8;0;1.3;2.9;29;4.8;NA;304;59;763;61;785;359;60;14;NA;NA;94;-3.8;10.6;3.02;0.4
2000;1;14;14;2.9;952.9;58.9;0;1.3;2.5;19;4.8;NA;207;52;652;48;610;456;48;14;NA;NA;94;-4.3;10.2;2.91;0.2
2000;1;14;15;2.1;953;63.8;0;1.4;3.5;11;4.8;NA;83;36;385;27;313;350;28;14;NA;NA;94;-4;9.5;2.97;-0.2
2000;1;14;16;-0.4;953.3;80.4;0;1.2;2.3;17;4.8;NA;5;0;0;0;0;0;0;14;NA;NA;94;-3.4;7.4;3.13;-1.5
2000;1;14;17;-1.5;953.8;89.8;0;1;2.3;43;4.8;NA;2;0;0;0;0;0;0;14;NA;NA;94;-3;6.5;3.22;-2
2000;1;14;18;-1.8;954.2;92.4;0;0.9;2.7;35;4.8;2;2;0;0;0;0;0;0;14;NA;NA;94;-2.9;6.3;3.24;-2.2
2000;1;14;19;-1.7;954.6;93.2;0;1.2;2.6;53;4.8;NA;2;0;0;0;0;0;0;14;NA;NA;94;-2.7;6.5;3.29;-2.1
2000;1;14;20;-1.9;954.9;93;0;1.3;2.5;19;4.8;NA;1;0;0;0;0;0;0;14;NA;NA;94;-2.9;6.1;3.24;-2.3
2000;1;14;21;-2.2;955.1;93.8;0;0.7;2.4;17;4.8;NA;4;0;0;0;0;0;0;14;NA;NA;94;-3.1;5.7;3.19;-2.5
2000;1;14;22;-2.2;955.6;91.8;0;0.3;2.3;62;4.8;NA;1;0;0;0;0;0;0;14;NA;NA;94;-3.3;5.6;3.12;-2.6
2000;1;14;23;-2.6;955.9;89.7;0;0.7;2.2;17;4.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;-4.1;4.7;2.96;-3.1
2000;1;15;0;-2.9;956.2;88.6;0;0.5;1.5;328;4.8;NA;4;0;0;0;0;0;0;14;NA;NA;94;-4.5;4.2;2.86;-3.4
2000;1;15;1;-3.3;956.7;90.5;0;0.2;1.3;287;4.8;NA;2;0;0;0;0;0;0;14;NA;NA;94;-4.6;3.7;2.83;-3.7
2000;1;15;2;-3.4;956.9;90.6;0;0.7;1.9;43;4.8;NA;1;0;0;0;0;0;0;14;NA;NA;94;-4.7;3.6;2.81;-3.8
2000;1;15;3;-3.6;957.2;91.1;0;0.6;2.3;17;4.8;NA;1;0;0;0;0;0;0;14;NA;NA;94;-4.8;3.3;2.78;-4
2000;1;15;4;-3.5;957.3;89.6;0;0.4;2.2;350;4.8;NA;1;0;0;0;0;0;0;14;NA;NA;94;-5;3.3;2.76;-4
2000;1;15;5;-3.5;957.6;87.2;0;1.3;2.7;354;4.8;NA;0;0;0;0;0;0;0;14;NA;NA;94;-5.3;3.1;2.68;-4.1
2000;1;15;6;-3.9;958.2;86;0;0.7;2.1;35;4.8;7;0;0;0;0;0;0;0;14;NA;NA;94;-5.9;2.4;2.57;-4.5
2000;1;15;7;-3.6;958.9;86.1;0;0.6;2.7;1;4.8;NA;3;0;0;0;0;0;0;14;NA;NA;94;-5.6;2.9;2.63;-4.2
2000;1;15;8;-3.1;959.6;85.9;0;1.2;4;10;4.8;NA;30;30;0;14;14;14;14;14;NA;NA;94;-5.1;3.6;2.72;-3.8
2000;1;15;9;-2.8;959.9;83.9;0;1.1;3.7;35;4.8;NA;70;70;0;35;36;31;33;14;NA;NA;94;-5.1;3.9;2.71;-3.6
2000;1;15;10;-2.3;959.9;81;0;0.7;1.8;161;4.8;NA;170;147;71;118;198;63;65;14;NA;NA;94;-5.1;4.4;2.72;-3.2
